id,name,category,themes,summary,time,address,longitude,latitude,tags,duration,overview,city
3007,초곡용굴촛대바위길,4,"['레포츠', '가족', '아이', '연인', '경치', '문화', '바다', '산책', '트레킹', '해안']",갖가지 아름다운 바위들이 즐비해있는 명소,영업시간 매일 09:00 ~ 18:00,강원특별자치도 삼척시 근덕면 초곡리 16-1,129.297823,37.310374,"[2, 3, 4, 5, 6, 7, 9, 12, 14]",3,,삼척시
3008,젊은달와이파크,4,"['가족', '아이', '친구', '연인', '문화', '데이트', '예술']",붉은 대나무에서 인생샷 한 컷,영업시간 매일 10:00 ~ 18:00,강원특별자치도 영월군 주천면 주천리 1376-36 영월 젊은달와이파크,128.269152,37.273978,"[6, 12]",3,"2020년 한국 관광의 별을 수상한 젊은달 와이파크와 SNS에서 큰 인기를 누리고 있는 영월 지역 카페인 제이큐브 뮤지엄&카페에서 사진 찍는 재미를 느껴 보자. 또 늦가을부터 겨울까지만 볼 수 있는 판운면 섶다리, 영월 여행에서 빼 놓을 수 없는 한반도지형, 날씨가 좋으면 일몰과 야경 감상하기 좋은 별마로천문대에서 자연과 인간이 만들어낸 아름다운 조화를 감상하는 것도 좋다.",영월군
3010,비엔나인형박물관,4,"['관광지', '가족', '아이', '문화', '체험', '이색', '시장', '웰니스', '전시관']",국내 최초·최대 인형 & 피규어 종합 박물관,영업시간 매일 10:00 ~ 18:00,강원특별자치도 평창군 대관령면 용산리 383-3 비엔나인형박물관,128.664045,37.66294,"[6, 9, 10, 12, 18]",3,2019년 6월 20일 한국의 알프스로 불리는 대관령에 개관한 비엔나 인형 박물관은 인형과 피규어를 아우르는 종합 인형 테마 박물관이다. 인형작가 및 수집가가 뜻을 모아 구성한 각각의 전시관에는 다양한 콘셉트와 이야기를 가진 인형과 피규어들이 전시되어 있다. 어른들에게는 동심을 아이들에게는 상상력을 자극하는 전시와 함께 추억과 예술의 공간 속으로 흠뻑 빠져보길 바란다.,평창군
3011,양반댁함흥냉면,1,"['음식', '맛집']",조미료를 첨가하지 않아 더욱 담백한 맛의 냉면,,강원특별자치도 속초시 금호동 482-329 양반댁함흥냉면,128.590262,38.201793,[1],2,"함흥냉면은 쫄깃한 면발에 매콤하고 새콤달콤한 양념 맛이 중독성이 있으며, 살얼음이 동동 뜬 시원한 물냉면은 답답한 속을 확 풀어주는 맛이 좋다. 사태를 푹 고아 신선한 천연 재료를 사용해 뽑아낸 냉면 육수는 숙취해소에도 좋고, 함흥냉면의 맛을 한 단계 높여주는 양반댁만의 비결이다. 소사골을 사태와 양지를 넣고 24시간 푹 고아 만든 뜨거운 육수는 냉면으로 차가워진 속을 다스려 준다.",속초시
3012,소롯길,1,"['음식', '맛집']","나무 사이로 수줍은 길, 소롯길",영업시간 토 09:00 ~ 19:00,강원특별자치도 원주시 신림면 성남리 905,128.084556,37.28206,[1],2,"치악산 상원사로 오르는 길, 매표소를 지나 작은 개울을 건너면 길 이름처럼 소롯 길이 나무 사이로 수줍게 모습을 드러낸다. 황토와 돌로 축대를 쌓고 벽을 올린 뒤 너와로 지붕을 얹은 강원도 산골의 너와집 풍경 그대로다. 카페 겸 식당으로 이용되지만 주로 음식을 찾는 손님들이 많다.

소롯길은 식당이라기보다는 시골집에 내려온 듯한 푸근함이 있는 곳이다. 식당 안을 살펴보면 한쪽은 툇마루와 안방 문간방이 있는 어엿한 집 형태이고 한쪽은 나무가 깔린 넓은 홀에 벽난로와 화목난로가 나란히 놓여있고 오래된 피아노와 풍금이 하나씩 놓여있다. 주변은 갖가지 옛 물건들로 치장되어 있다. 또한 카페의 바깥 풍경도 온통 산과 계곡으로 둘러싸여 바로 아래의 집조차 보이지 않는다. 그래서 이 집은 음식 맛이 반이요, 분위기 맛이 반이라고들 한다. 

그렇다고 음식 맛이 떨어지는 건 결코 아니다. 산채비빔밥은 깔끔하고 담백한 게 일품이고, 돌솥밥도 꽤 훌륭하다. 무공해 재료만으로 지은 밥에 다섯 가지의 반찬과 된장찌개가 곁들여진다. 이외에 술안주 겸 반찬으로 나오는 도토리묵 야채무침은 어디에 내놓아도 손색이 없을 정도이다. 여기에 손으로 빚은 칼국수는 이 집의 특별 메뉴다.",원주시
3015,감악산,4,"['자연', '관광지', '등산']",다양한 등산 코스가 있는 사계절 산행지,,강원특별자치도 원주시 신림면 황둔리 산35,128.142201,37.228283,"[3, 4, 5, 9, 18]",3,"2023년 거창 별바람 언덕 꽃&별 여행은 올해로 3회째로 개최되는 거창의 대표 가을 축제로 감악산 정상에서 펼쳐진다. 거대한 풍력발전기와 깨끗한 거창의 하늘, 보랏빛 아스타 국화와 구절초, 억새가 만발한 거창 별바람에서 낮에는 꽃과 음악회를 즐기고 밤에는 별과 미디어 파사드와 함께 야경을 감상하는 All Day 축제이다.",원주시
3016,세렴폭포,4,"['자연', '관광지', '휴식', '풍경', '경치']",2단으로 휘어져 떨어지는 환상적인 폭포,,강원특별자치도 원주시 소초면 학곡리 산33,128.060284,37.383796,"[4, 7, 9, 18]",3,"세렴폭포는 강원도 원주시 치악산 구룡사 계곡에 있는 폭포로 구룡폭포와 함께 치악산을 대표하는 폭포로 알려져 있다. 높이 6.7m의 폭포로 2단으로 굽이쳐 내려오는 모습이 장쾌함을 선사한다. 
세렴폭포까지 가는 길은 완만한 경사의 산책코스로 남녀노소 누구나 쉽게 이용 가능한 치악산 대표 탐방코스이다. 출발지인 구룡탐방지원센터에서 구룡사~용소~대곡안전센터~세렴폭포를 왕복하는 탐방코스로 총 3km로 1시간 30분 소요된다. 특히나 구룡소까지의 황장목숲길은 장애인, 노약자, 임산부 등의 사회적 약자를 위한 무장애 탐방로로 조성되어 있다. 세렴폭포까지 가는 길목에 황장목 군락지는 울창하고 시원한 산책로 분위기를 연출하고 있어 산림욕을 즐기며 등산을 하기에 좋다. 
세렴폭포까지 가는 등산 코스는 하절기와 동절기에 따라 입산 시간이 정해져 있으므로 방문하기 전에 확인을 해보는 것이 좋다. 탐방로를 끼고 이어지는 계곡도 여름철에만 한시적으로 개방한다.",원주시
3017,매화산참숯갈비,4,"['자연', '관광지', '등산']",신선봉이라는 이름만큼 신비로움을 간직한 산,,강원특별자치도 횡성군 안흥면 안흥리 270-2,128.152784,37.414466,"[3, 4, 5, 9, 18]",2,,횡성군
3018,치악산자연휴양림,4,"['자연', '관광지', '휴식', '가족', '풍경', '힐링']",맑은 공기를 마시며 휴식을 취하기 좋은 휴양림,,강원특별자치도 원주시 판부면 금대리 산100,128.032561,37.251221,"[4, 7, 9, 12, 18]",3,"치악산 자연휴양림은 강원 원주시 판부면 휴양림길에 위치하고 있는 공립자연휴양림이다. 치악산 자연휴양림 숙박시설로는 3인~10인까지 이용 가능한 숙소로 숲속의 집과 숲속 통나무집 17채와 황토연립동 8채가 있다. 모든 숙소에서는 개별 바비큐 사용이 가능하다. 바비큐 용품은 개인 용품을 가져와도 되며 매표소 옆 매점에서 바비큐 용품을 대여해서 사용할 수도 있다. 우천 시에는 황토방 1~8호를 제외한 모든 숙소에서는 바비큐 사용이 금지된다. 
치악산 자연휴양림에는 숙박시설 외에도 전망대와 정자, 야생화 단지, 어린이 놀이터와 야영장, 산책로와 등산로가 있어 맑은 공기를 마시며 숲속에서의 휴식을 취하기에 좋다. 휴양림 주변에는 칠성바위, 거북바위, 벼락바위 등 기암괴석이 능선에 즐비하고 산책로를 따라 오르면 가까이 남대봉에서 멀리 비로봉까지 치악산 줄기를 한눈에 볼 수 있다. 이 밖에도 즐길 수 있는 자연휴양림 프로그램으로는 1일 2회 체험할 수 있는 치악산 숲해설 프로그램과 목공예 체험이 있다.",원주시
3019,옥녀탕휴게소,4,"['자연', '관광지']",아름다운 작은 폭포와 연못을 품은 경관,,강원특별자치도 화천군 사내면 광덕리 1157,127.448319,38.094724,"[4, 9, 18]",1,,화천군
3020,소양호,4,"['자연', '관광지', '풍경', '경치', '낚시']",아름다운 경치를 자랑하는 내륙의 바다 소양호,,강원특별자치도 인제군 남면 남전리 347-1,128.126138,38.018867,"[4, 5, 7, 9, 18]",3,"막국수는 메밀의 겉껍질만 벗겨낸 거친 메밀가루로 굵게 뽑아 만든 국수로 메밀막국수라고도 한다. 과거 춘천지방에서 특별한 손님이 찾아오면 대접하던 메밀국수는 6.25 직후 생활고를 해결하기 위해 여기저기서 국수를 만들어 장사하면서 대중화되었다. 강원도 춘천의 소양호 부근은 특히 막국수 거리로 유명하다. 춘천 토박이들도 일부러 찾아오는 맛집이 모여있어 주말은 물론 주중에도 손님들로 북적인다. 메밀막국수는 김치나 동치미 국물에 말아 먹거나 채소와 양념으로 버무려서 식초, 겨자, 육수를 곁들여 먹어도 맛있다. 강원도의 또 다른 토속 음식인 메밀부침이나 메밀전병을 곁들여도 좋다. 소양호 막국수 거리 인근에 의암호의 정취를 만끽할 수 있는 중도관광지와 국내 최초로 애니메이션을 주제로 한 애니메이션박물관이 있어 함께 여행하기에 좋다.<br>",인제군
3021,매바위인공폭포,4,"['자연', '관광지', '경치']",시원하게 쏟아지는 물줄기가 더위까지 날려버리는 곳,,강원특별자치도 인제군 북면 용대리 1719,128.368241,38.22039,"[4, 7, 9, 18]",3,,인제군
3022,고원통계곡,4,"['자연', '관광지', '휴식', '가족', '풍경', '경치', '계곡']",설악산 자락의 맑은 물을 만끽할 수 있는 곳,,강원특별자치도 인제군 북면 한계리,128.272424,38.166937,"[4, 7, 9, 12, 14, 18]",3,"고원통계곡은 강원도 인제군에 위치한 계곡으로, 설악산 한계삼거리에서 용대리로 올라갈 때 바로 보이는 큰 계곡이다. 진부령과 미시령에서 흘러나온 계곡물과 백담 계곡물이 합쳐 흘러내리는 곳으로, 기암괴석과 모랫바닥이 훤히 보이는 맑은 물, 울창한 숲 등 자연경관이 아름답다. 계곡 옆에는 무료로 캠핑할 수 있는 장소가 있어 한여름 캠핑족에게 인기가 많다. 주변에 자연과 생태를 체험할 수 있는 대암산용늪, 설악산국립공원, 용대자연휴양림, 대승폭포 등 가족과 함께 아름다운 자연경관을 즐길 수 있는 곳들이 많다.",인제군
3024,내심적계곡,4,"['자연', '관광지', '경치', '계곡']",맑은 물과 자연경관이 어우러진 청정 계곡,,강원특별자치도 인제군 서화면 심적리 산125,128.193995,38.250072,"[4, 7, 9, 14, 18]",3,"내심적계곡은 전국 제일 청정지역인 인제군의 제일 북쪽 작은 용늪에서 발원하여, 금강산과 향로봉에서 내려오는 서화천과 만나는 곳이다. 심적골은 맑은 물과 주변 자연경관이 아름다운 곳으로 천연기념물인 열목어가 서식하는 오염되지 않은 곳이다. 내심적계곡에서 수리봉 쪽으로 순환등산로가 있어 등산객들이 많이 이용한다. 계곡 옆 소나무 숲 아래 노지형 유원지가 있고 야영은 가능하다. 휴전선에서 가까운 곳으로 군부대가 많고 찾아오는 면회객도 많으며 가까운 해안면의 땅굴과 을지전망대를 견학할 수도 있다.",인제군
3025,추대계곡,4,"['자연', '관광지', '가족', '아이', '친구', '경치', '단풍', '피서', '계곡', '여름']",사계절 경치가 아름다운 계곡,,강원특별자치도 인제군 기린면 방동리,128.394925,37.955793,"[4, 7, 9, 12, 14, 15, 18]",3,"추대계곡은 기린면 사무소에서 10㎞ 떨어진 추대에서 설피밭에 이르는 20㎞ 정도 길게 뻗은 그리 험하지 않은 계곡이다. 봄철이면 백화가 온 산을 뒤덮고 여름이면 지척의 절벽에 크지 않은 폭포와 소가 비경을 이루며, 가을철에는 단풍이 온 산을 금수로 장식하고, 겨울이 되면 눈에 덮인 만봉이 흰 필묵을 드리운 것 같이 사계절 경치가 아름다운 곳으로 가족 단위 휴가를 즐기러 많이 찾는다. 계곡을 따라 원시림과 폭포가 펼쳐져 있으며 물고기와 조약돌이 투명하게 보일 정도로 계곡물이 맑고 깨끗하다. 
주변에 천연 보호림으로 지정된 방태산 자연휴양림, 질병 치료에 효험이 있다는 방동약수,  원시림이 많이 서식하고 있어 자연생태계의 보고라는 진동계곡, 아침가리계곡, 진동리 국민여가 캠프장이 있어 아름다운 인제의 자연경관을 함께 둘러볼 수 있다.",인제군
3026,개인약수,4,"['자연', '관광지', '풍경', '등산']",천연기념물로 지정된 광천 약수터,,강원특별자치도 인제군 상남면 미산리 산1,128.368499,37.867951,"[3, 4, 5, 7, 9, 18]",3,"인제 미산리 개인약수는 개인동 계곡에 위치한 광천 약수이다. 개인산은 해발 1,327~1,444m의 다섯 봉우리를 거느린 소쿠리 모양의 아늑한 산세를 이루고 있는 산이다. 약수터는 개인산 다섯 봉우리 중 주억봉 중턱에 있다. 이 약수는 2011년 1월 13일에 천연기념물로 지정되었으며, 백두대간에 자리한 개인산의 서쪽 경사면으로 흡수된 빗물이 암설을 통과하며 철분 등 무기물을 녹여 계곡 옆 틈으로 솟아오른다. 개인약수는 탄산 성분은 물론 철분의 함유량이 많아 위장병, 당뇨병 등 치료에 특효가 있다고 전해져 많은 관광객이 찾는 곳이다. 약수터 주변으로는 수령 3백 년이 넘는 가문비나무, 전나무, 피나무, 주목 등의 고목이 우거져 땅에서 솟아오르는 약수의 물맛을 더해준다. 약수터 입구인 미산계곡과 개인산 주변으로 방태산 및 구룡덕봉(1,388m) 등이 어우러지면서 원시림과 맑은 계곡물이 내린천으로 흘러내리며 절경을 보여주고 있어 관광코스로도 이용된다.",인제군
3027,구만동계곡,4,"['자연', '관광지', '가족', '아이', '친구', '피서', '계곡', '여름']",백담사와 십이선녀탕 사이의 아름다운 계곡,,강원특별자치도 인제군 북면 용대리,128.329924,38.193938,"[4, 7, 9, 12, 14, 18]",3,"구만동계곡은 인제군 북면에 위치한 아름다운 계곡이다. 미시령계곡과 백담계곡이 합쳐져 흘러 내려오는 큰 계곡으로, 백담사와 12선녀탕 사이 약 3㎞ 구간이다. 맑고 깨끗한 계곡물과 울창한 솔밭이 조화를 이루어 여름철 많은 피서객들이 찾아오는 곳이다. 주변에는 용대 학생 야영장과 구만동오토캠핑장이 있어 자연과 함께 캠핑을 즐길 수 있다. 구만동계곡은 인근의 다른 관광지와 연계하여 볼 수 있는 장점이 있다. 
용대관광지에서는 국화축제가 열리는데 용대관광단지 일원에 [인제에서 꽃길만 걷자]를 테마로 조성한 가을꽃 정원에는 각종 가을꽃들이 국화와 함께 아름다운 장관을 연출하고 있다. 백담계곡은 백담사에서 용대리에 이르는 구간을 말한다. 설악동 쪽보다 조용하고 계곡의 아름다움에 감탄사를 연발하게 한다. 
구만동계곡 주변의 아름다운 관광지들과 함께 인제의 절경들을 감상하며 힐링하는 여행도 적극 추천할 만하다.",인제군
3028,백운동계곡(설악산),4,"['자연', '관광지', '풍경', '트레킹', '계곡', '설악산']",명승지 백운폭포를 품고 있는 계곡,,강원특별자치도 인제군 북면 용대리 산12-21,128.422445,38.127863,"[3, 4, 5, 7, 9, 14, 15, 18]",3,"백운동계곡은 강원도 인제군 북면 백담로에 위치한 계곡으로 설악산 내설악의 수렴동계곡에서 쌍폭포에 이르기 전 용아장성의 산봉우리들이 있는 곳이다. 그 가운데에 위치한 옥녀봉과 7형제 바위를 끼고 용담폭포가 있는데, 여기서부터 귀때기청봉에 이르는 계곡이 이른바 백운동계곡이다. 산세가 험하여 등산하기에 쉽지 않은 곳이며, 일행과 함께 등반할 것을 추천한다. 
백운폭포는 백운동계곡을 대표하는 명승지이다. 설악산국립공원 내설악 지구의 백운동계곡에 있는 폭포로 곡백운에 있다. 주로 암반 지대로 이루어진 곡백운에는 여러 개의 크고 작은 폭포와 소(沼)가 있는데, 백운폭포는 그 가운데 가장 규모가 큰 것으로 높이가 약 30m에 이른다.
백담사에서 출발해 영시암, 오세암, 마등령 등을 거쳐 귀때기청봉에 이르는 등산로가 있으며 그 외 다양한 등산로가 있으니, 여행계획을 세워 본인에게 맞는 등산코스를 짜는 것이 좋다.",인제군
3029,방태산,4,"['자연', '관광지', '풍경', '등산']",울창한 숲과 깨끗한 계곡을 간직한 곳,,강원특별자치도 인제군 상남면 미산리,128.390172,37.888262,"[3, 4, 5, 7, 9, 18]",3,"한국판 노아의 방주(芳舟)라고 할 수 있는 곳이 이름 그대로 방태산이다. 芳臺山이 芳台山이 되었고 아직도 계곡에는 방대천(芳臺川)이 흐르고 있다. 방태산 정상에는 약 2톤 가량의 암석이 있었고 여기에는 수작업으로 정을 꽂아 뚫은 구멍이 있었는데 옛날 대홍수가 났을 때 이 곳에다 배를 떠내려가지 않게하기 위해 밧줄을 매달았다고 하여 그 돌을 가르켜 배달은 돌(배달은 石,해발1415.5미터)이라고 부르며, 그당시를 입증해 주기라도 하듯 방태산 정상에는 지금도 바위틈바구니의 흙이나 모래속에서 조개 껍질이 출토되고 있다고 하나 현재는 그 돌은 찾아볼 수 없다.<br /><br />방태산의 식생은 대부분의 천연 활엽수 임지이며 일부 인공조림지도 있다.  주봉인 구룡덕봉(해발 1,388m)과 주억봉(해발 1,443m)계곡이 발원지로서 본 휴양림의 주된 수계를 이루고 있어 수량이 풍부하다. 특히 마당바위(마당처럼 평평하고 넓은 바위)와 2단폭포는 절경이라 할 수 있다. 피나무, 박달, 소나무,참나무류 등 수종이 다양하여 계절에 따라 녹음, 단풍, 설경 등  자연경관이 수려할 뿐만 아니라 열목어, 메기, 꺽지등의 물고기와 멧돼지, 토끼, 꿩 노루,  다람쥐 등의 야생동물도 다양하게 서식하고 있다.<br /> <br />* 구역면적 - 9,387ha<br>",인제군
3030,이지스모텔,3,['숙박'],                ,,강원특별자치도 태백시 황지동 368-178,128.983603,37.176633,[1],1,,태백시
3031,강변의수채화,3,['숙박'],,,강원특별자치도 홍천군 북방면 노일리 684,127.731206,37.686039,[1],1,,홍천군
3032,만경대,4,"['자연', '관광지', '풍경', '경치', '단풍', '공원', '설악산']",     오색 단풍을 감상할 수 있는 대한민국 최고의 절경,,강원특별자치도 양양군 서면 오색리 산1-25,128.439339,38.080545,"[3, 4, 5, 7, 9, 15, 18]",3,"동해 시청에서 동쪽으로 1km쯤 떨어진 동해안에 있는 만경대는 삼척 김 씨 김훈이 만든 정자이며, 그동안 풍파로 폐허가 된 것을 60년 전에 삼척 김 씨들이 다시 세웠다. 정자에 올라 동쪽을 바라보면 망망대해가 파도치는 모습이 눈앞에 보인다. 공의 자는 원충, 호는 신당이며, 신당 공 훈은 성품이 영매하여 청렴하고 곧은 지조로 관리로 일하다가 1613년(광해군 5년)에 향리에 돌아와 동 회리(신당촌)에 살면서 만경대를 창건하고 풍광을 즐기면서 갈매기를 벗 삼아 낚시로 세월을 보냈다. 
동쪽은 끝없는 동해바다이고, 북쪽은 긴 해변 푸른 소나무가 10리가량 펼쳐지며, 서쪽으로는 장엄한 두타산 경관이 뒤뜰과 함께 눈앞에 펼쳐지고, 높은 벼랑 아래 전천강이 유유히 동해로 흐르니, 만경대는 삼척의 죽서루와 쌍벽을 이루어, 시인 묵객의 발길이 끊이지 않았다고 한다. 
1660년(현종 원년) 문신이자 학자인 미수 허목(1595~1682)이 주변 경관에 감탄하여 ‘만경(萬景)’이라 하였는데 그 후부터 만경대라 불렀다 한다. 1786년(정조 20) 부사 유한 전이 시를 읊어 현판으로 남겼고, 1872년(고종 9) 중수하였을 때 공조판서 김원식이 상량문을 짓고, 한성부윤 이남식이 ‘해상 명구(海上名區)’라는 현판을 남겼다.",양양군
3033,판대천,4,"['자연', '관광지', '풍경', '경치', '힐링', '피서', '여름']",     조용히 흐르는 강물을 보며 캠핑을 즐기기 좋은 곳,,강원특별자치도 원주시 지정면 판대리 643-38,127.792838,37.381424,"[4, 7, 9, 14, 18]",3,"판대천은 강원도 원주시 지정면 판대리에 있는 개천으로 간현국민관광지 상류지역에 위치한다. 삼산천을 흐르는 강물과 주변의 백사장, 기암과 산세가 수려한 조화를 이루어 아름다운 자연 경관을 자랑한다. 
강원도와 경기도의 경계지역에 걸쳐있어 서울 송파 기준으로 한시간 남짓한 거리로 서울근교 무료 노지캠핑을 즐기는 사람들 사이에서는 이미 유명한 곳이다. 모래사장으로 이루어져 있는 노지는 차박이나 야영, 취사가 가능하고 밤에는 장작을 피워 캠핑의 낭만을 즐길 수도 있다. 낮에는 흐르는 강물을 바라보며 낚시를 하기에도 좋다. 
인근에는 그랜드밸리포레스트캠핑장과 소금산 출렁다리가 있다.",원주시
3034,내설악 백공미술관,4,"['연인', '문화', '데이트', '실내', '예술']",     자연과 예술의 향기를 동시에 느끼는 미술관,영업시간 매일 10:00 ~ 17:00,강원특별자치도 인제군 북면 용대리 1663,128.362261,38.213362,"[6, 14, 16]",3,"내설악 백공 미술관은 설악산의 풍요로움과 내린천의 시원함이 함께하는 인제군 백담사 입구에 있다. 자연의 휴식과 예술의 향기를 동시에 느낄 수 있는 곳으로 자연 휴양지 안에서 예술을 감상할 수 있는 또 다른 즐거움을 준다. 
미술관은 2011년에 개관하였으며, 한국 근대 회화의 대표적인 작가들의 작품을 소장하고 있다. 또한, 매년 기획전시를 통해 현대 젊은 작가들의 작품도 선보이고 있다. 백공미술관은 작가들의 창작활동을 지원하고 지역주민과 관광객들에게 예술체험의 기회를 만들어주는 프로그램도 운영하고 있다. 심플하면서도 소박한 외형을 하고 있는 미술관은 1,2층으로 건립되었다. 1층에는 정(靜)과 동(動) 전시실이 있어 고요함과 역동적인 것을 주제로 그려진 작품들을  볼 수 있다. 2층으로 올라가는 계단의 벽에 환상적인 모습의 벽화가 그려져 있어서 계단을 오르는 동안에도 작품을 감상할 수 있다.
 2층 전시실에는 근현대 회화작품이 다양하게 전시되어있다.
 2만 평 대지 위에 미술관, 도자기실, 전시실, 조각 공원이 있으며, 조각 공원에는 마리아 조각상 등 유명 조각가 작품이 야외에 전시되어있다. 
 주변에는 우리나라에서 황태가 가장 많이 생산되는 용대리 황태마을이 위치하고 있어서 황태를 이용한 각종 음식들을 맛볼 수 있는 미식여행도 함께 할 수 있다.",인제군
3035,척산온천장,3,"['숙박', '온천']",     설악산국립공원 자락에 있는 온천휴양지,,강원특별자치도 속초시 노학동 939-7,128.543677,38.187022,[1],3,,속초시
3036,한우리펜션민박,3,['숙박'],     힐링하기 좋은 펜션,,강원특별자치도 고성군 죽왕면 삼포리 232-11,128.5311,38.3153,[1],1,,고성군
3037,금호설악리조트 한식당,3,"['관광지', '숙박']",     자연속 조화로움을 추가하는 별장형 외관의 리조트,,강원특별자치도 속초시 노학동 795-4,128.54924,38.18196,[1],2,,속초시
3038,일성설악콘도,3,"['관광지', '숙박']",,,강원특별자치도 고성군 토성면 원암리 331-2,128.50365,38.20907,[1],3,,고성군
3039,웰리힐리파크,3,['숙박'],     무공해 청정지대에서의 여유로운 휴식,,강원특별자치도 횡성군 둔내면 두원리 204,128.250648,37.490397,[1],1,,횡성군
3040,장산,4,"['자연', '관광지', '경치', '단풍', '등산', '봄']",     사계절 각양각색의 풍경을 감상할 수 있는 산,,강원특별자치도 영월군 상동읍,128.860167,37.126367,"[3, 4, 5, 7, 9, 13, 15, 18]",3,"경상북도 상주시 낙동면에 있는 갑장산은 높이 806m로 백두대간이 쥐라기의 화강암 산지로 솟구친 소백산맥 줄기의 하나이다. 상주 삼악을 연악 갑장산, 노악 노음산(725m), 석악 천봉산(435m)이라 하며 그 중 갑장산이 제일 명산이다. 높이는 물론 신령스러운 기운이 맑고 밝아 해마다 홍수나 가뭄 때 여기서 기도하거나 제사를 올리면 그 응함이 빠르다고 한다. 고려 충렬왕이 승장사에서 잠시 쉬었다 가며 영남의 으뜸산이라 하여 갑장산이라고도 하며, 갑장사 절의 이름을 따서 갑장산이라고도 한다.
갑장산은 정상 동북 670m의 샘 구룡연에서 비롯되며 동으로 장천과 선산 무수골계곡, 서로 병성천(남천 또는 이천), 남으로 산태백이재, 북으로 성골고개까지다. 산세가 부드럽고 아름다우며 정상 부근에 사찰인 갑장사와 상사바위, 백길바위, 시루봉, 바람문, 나옹바위 등이 산재해 있고 상주 시내에서 가까워 주말이면 시민들이 즐겨 찾는 휴식 장소로 활용되어 다양한 등산로가 개발되어 있다. 일반적인 코스는 용흥사 주차장에서 용흥사 또는 임도를 따라서 갑장사 경내를 거쳐 정상으로 오르는 방법이 있다. 산 아래에는 각종 자생식물과 잡목이 우거져 있으며 동쪽으로는 깎아지른 듯한 절벽인 백길바위가 있고, 남쪽으로는 떡시루를 엎어놓은 듯한 기이한 암석이 있는데 이를 시루봉이라 하며, 동쪽으로는 낙동강이 굽이쳐 흐른다. 갑장산 정상에는 갑장사가 있고, 산허리에 용흥사 및 휴게시설(식당, 주차장 등)이 심산유곡 산을 찾는 이들을 맞이하며 총 7.6km로 약 2시간 30분 소요된다.",영월군
3041,김삿갓계곡,3,"['자연', '관광지', '숙박', '휴식', '가족', '친구', '물놀이', '경치', '힐링', '피서', '등산', '계곡', '여름']",빼어난 경치를 자랑하는 김삿갓 계곡,,강원특별자치도 영월군 김삿갓면 와석리,128.608657,37.119671,[1],3,,영월군
3042,단풍산,4,"['자연', '관광지', '단풍', '등산']",사시사철 다양한 매력을 갖춘 아름다운 산,,강원특별자치도 영월군 상동읍 내덕리 산53-1,128.747115,37.149178,"[3, 4, 5, 9, 15, 18]",3,"단풍산은 강원도 영월군에 있는 해발 1150m의 높이의 산으로 남쪽은 절벽으로 이루어져 있어 조망이 매우 뛰어나고 아름다운 풍광을 간직한 산이다. 단풍이 특히 아름다운 산이지만 봄에는 진달래와 개나리가 피어나고, 여름에는 싱그러운 숲과 계곡을 즐길 수 있으며, 겨울에는 하얀 눈과 얼음 동굴을 볼 수 있는 사계절 내내 다양한 매력을 보여주는 산이기도 하다.
설악산, 주왕산, 오대산 등의 장점을 모두 갖춘 단풍산은 장중함과 기암절벽 그리고 계곡미가 뛰어나다. 단풍산이 있는 산솔면은 전국 최대 조림지로 편백나무와 낙엽송 등이 무성하게 자라고 있다. 
주변 관광지로는 단풍산 정상에서 바라보는 한반도의 모양을 닮은 선암마을, 단풍산 정상에서 내려오는 길에 있는 기암절벽의 선돌, 단종이 유배되었던 청령포와 단종의 유배생활을 알 수 있는 박물관과 유적지 등이 있다.",영월군
3043,목우산,4,"['자연', '관광지', '역사', '등산']",여러 난이도의 암벽등반 코스가 있는 수려한 산,,강원특별자치도 영월군 김삿갓면 내리 산1-18,128.687368,37.110764,"[3, 4, 5, 6, 9, 18]",3,"목우산은 해발 1,066m로 중동면 녹전리와 하동면 내리 사이에 인접한 산이다. 목우산은 산을 바라보는 방향에 따라 다른 이름으로 불린다. 산솔면 녹전리에서는 소를 많이 방목하여 목우산이라고 부르고, 김삿갓면 내리에서는 암봉의 모습이 상여와 비슷하여 상여봉이라고 부른다. 상여봉은 영월군 지방 방언으로 생애봉이라고도 한다. 북쪽으로 옥동천이 흐르고, 남쪽으로는 내리천이 흐르는데, 옥동천과 내리천이 목우산 서쪽에서 합류한다.
목우산 지역은 워낙 오지여서 해방 후에는 빨치산의 은거지이기도 하였고, 1960년대에는 울진삼척 무장 공비가 이 산에 숨어들어 민간인을 학살했던 집터 및 은신 아지트가 등산로에 있다.
목우산의 정상에서는 태화산과 태백산, 그리고 녹전리 및 내리계곡의 비경을 한눈에 조망할 수 있다. 또한 목우산에는 다양한 난이도의 암벽등반 코스가 있어 암벽등반을 즐기는 사람들에게 인기 있는 곳이기도 하다. 목우산의 남쪽 자락에 있는 내리계곡에는 상당히 큰 규모의  캠핑장이 여러 군데 운영되고 있어 캠핑을 하며 목우산의 아름다운 자연경관을 즐길 수 있다.
목우산 등반코스는 두 군데가 있는데, 하나는 산솔면 녹전리이고, 다른 하나는 김삿갓면 내리이다. 녹전리 코스는 영월과 태백을 잇는 국도 제31호선이 지나는 산솔면 녹전리 응현동을 기점으로 하여, 목우사를 거쳐 주 능선으로 올라 정상에 오르는 길이다. 정상에서는 오른쪽 길로 내려와 갈림길에서 절골로 내려간다. 현재는 녹전리 코스가 일반적이다. 김삿갓면 내리 코스는 소야치에서 출발하여 정상으로 오른다.",영월군
